Pop	estimate	statistic	p.value	parameter	conf.low	conf.high	method	alternative	Pop1	mean_diff	iter	m	h2
EUR	0.336227236110352	35.6976463526972	8.43024067277518e-263	9998	0.318727605687874	0.353497728732001	Pearson's product-moment correlation	two.sided	EUR	4.99000981540095e-14	67	500	0.67
AFR	0.0610810273979918	6.11891707456317	9.77464279798938e-10	9998	0.0415306776079959	0.0805846221019495	Pearson's product-moment correlation	two.sided	AFR	-1.85194637403185e-15	74	500	0.67
ALL	0.0521210091425031	9.0396095219223	1.66438293015427e-19	29998	0.0408291499674277	0.0633995563320972	Pearson's product-moment correlation	two.sided	ALL	-2.42510095900918e-15	74	500	0.67
EAS	0.0150786852291423	1.50788916019439	0.131614493737927	9998	-0.0045227214329385	0.0346685091861424	Pearson's product-moment correlation	two.sided	EAS	-3.49588775964038e-16	74	500	0.67
EUR	0.0982416006215853	9.87092728281365	7.07905073345912e-23	9998	0.0787932503519713	0.117615197591589	Pearson's product-moment correlation	two.sided	EUR	-5.02869823520546e-15	74	500	0.67
AFR	0.183027681674095	18.6153934939597	4.6158418624452e-76	9998	0.164015995334111	0.201903452241967	Pearson's product-moment correlation	two.sided	AFR	2.11161380807116e-16	75	500	0.67
ALL	0.325140833289359	59.5497675840736	0	29998	0.314983804942845	0.335223394635599	Pearson's product-moment correlation	two.sided	ALL	1.64101103040416e-16	75	500	0.67
EAS	0.446516456186242	49.8976381936223	0	9998	0.430685640877561	0.462072580724895	Pearson's product-moment correlation	two.sided	EAS	-1.8309882317193e-16	75	500	0.67
EUR	0.759107214179136	116.600827643391	0	9998	0.750676119764572	0.767291101679151	Pearson's product-moment correlation	two.sided	EUR	4.74691997948834e-16	75	500	0.67
AFR	0.0572751021183119	5.73635403609616	9.95467996593268e-09	9998	0.0377173734892057	0.0767889691300123	Pearson's product-moment correlation	two.sided	AFR	2.06412042406262e-15	78	500	0.67
ALL	0.0781379996409955	13.574952103719	7.49659530586537e-42	29998	0.0668811961891176	0.0893749140367438	Pearson's product-moment correlation	two.sided	ALL	1.96903145045255e-15	78	500	0.67
EAS	0.157984403267055	15.9977666353756	6.71251670339451e-57	9998	0.138814172093315	0.177036279480277	Pearson's product-moment correlation	two.sided	EAS	1.95232369011681e-14	78	500	0.67
EUR	0.261909264296171	27.1355410530228	1.59775796725665e-156	9998	0.243559492313419	0.280071603549742	Pearson's product-moment correlation	two.sided	EUR	-1.57623887141363e-14	78	500	0.67
AFR	0.377139330859435	40.7168336316934	0	9998	0.36020185760283	0.393828239338587	Pearson's product-moment correlation	two.sided	AFR	-6.46939099513411e-16	83	500	0.67
ALL	0.436826670618587	84.1069853433515	0	29998	0.427624523168726	0.445938291200121	Pearson's product-moment correlation	two.sided	ALL	-1.44495224780186e-15	83	500	0.67
EAS	0.221856672508179	22.7504048728061	9.46887513541658e-112	9998	0.203139937492382	0.240411336337993	Pearson's product-moment correlation	two.sided	EAS	-2.8765763396968e-15	83	500	0.67
EUR	0.813638047383836	139.937425592518	0	9998	0.806906000016773	0.820158748366392	Pearson's product-moment correlation	two.sided	EUR	-8.00425448577863e-16	83	500	0.67
AFR	0.314384252928819	33.1143157342734	2.91722219027267e-228	9998	0.296611891570043	0.331938930719832	Pearson's product-moment correlation	two.sided	AFR	-1.99628665377774e-15	85	500	0.67
ALL	0.355119327184378	65.7948663802416	0	29998	0.345190538350731	0.364968637547465	Pearson's product-moment correlation	two.sided	ALL	-3.60214729319281e-15	85	500	0.67
EAS	0.293499490714555	30.6990225277296	7.357555811412e-198	9998	0.2754841738812	0.311308722868967	Pearson's product-moment correlation	two.sided	EAS	-3.81424313249286e-15	85	500	0.67
EUR	0.718706702036131	103.35409374773	0	9998	0.709095448067123	0.728050935705747	Pearson's product-moment correlation	two.sided	EUR	-4.9144929201465e-15	85	500	0.67
AFR	-0.000562560611105522	-0.0562504441240473	0.955143420160548	9998	-0.0201624082979343	0.0190377193052426	Pearson's product-moment correlation	two.sided	AFR	7.37732141001257e-16	86	500	0.67
ALL	0.0780965446658367	13.567705904219	8.27066106587379e-42	29998	0.0668396731444526	0.089333537553418	Pearson's product-moment correlation	two.sided	ALL	-2.43363541712029e-15	86	500	0.67
EAS	0.134478461544709	13.5697620070513	1.4112142582558e-41	9998	0.115181986755862	0.153673480943557	Pearson's product-moment correlation	two.sided	EAS	-6.25405109644372e-16	86	500	0.67
EUR	0.313062464966339	32.959927637754	2.9101216695692e-226	9998	0.295274211174024	0.330633750987742	Pearson's product-moment correlation	two.sided	EUR	-7.38872722770914e-15	86	500	0.67
AFR	0.191855311733053	19.5467277596232	1.57562388778372e-83	9998	0.17290543143187	0.21066320853724	Pearson's product-moment correlation	two.sided	AFR	2.03788456379014e-16	87	500	0.67
ALL	0.271700299388692	48.8977431429856	0	29998	0.261187391465224	0.28214876065353	Pearson's product-moment correlation	two.sided	ALL	2.02393155945661e-16	87	500	0.67
EAS	0.3660082014386	39.3259216819384	1.21730032928987e-314	9998	0.348911145455928	0.382861703371656	Pearson's product-moment correlation	two.sided	EAS	2.34519726500983e-15	87	500	0.67
EUR	0.575127448693761	70.2964630904999	0	9998	0.561860978060556	0.588098159693319	Pearson's product-moment correlation	two.sided	EUR	-1.93410312192666e-15	87	500	0.67
AFR	0.12801779788316	12.9066975229403	8.26368459488781e-38	9998	0.108690449369858	0.147248398417855	Pearson's product-moment correlation	two.sided	AFR	6.23302977157195e-16	90	500	0.67
ALL	0.186822619173206	32.9374561575706	9.40936237945322e-234	29998	0.175878499125499	0.197720563489829	Pearson's product-moment correlation	two.sided	ALL	9.1702101243848e-15	90	500	0.67
EAS	0.192095818381479	19.5721694454943	9.74451703818067e-84	9998	0.173147665179582	0.210901823722433	Pearson's product-moment correlation	two.sided	EAS	-6.80201837712532e-16	90	500	0.67
EUR	0.626190494992511	80.3067699083283	0	9998	0.614127847923642	0.637960633288847	Pearson's product-moment correlation	two.sided	EUR	2.72757017926589e-14	90	500	0.67
AFR	0.169409030155565	17.1876419614005	2.83443373412874e-65	9998	0.150308047330187	0.188383585864313	Pearson's product-moment correlation	two.sided	AFR	1.09512437096101e-16	91	500	0.67
ALL	0.176945150770044	31.1381147402391	1.59936688042459e-209	29998	0.165961515499208	0.187884888854335	Pearson's product-moment correlation	two.sided	ALL	1.20002496923739e-16	91	500	0.67
EAS	0.0566638584885045	5.67493703034134	1.42603194172226e-08	9998	0.0371049978755954	0.0761793225471488	Pearson's product-moment correlation	two.sided	EAS	7.19022302973966e-17	91	500	0.67
EUR	0.333462562064898	35.3672230515373	2.86185766412281e-258	9998	0.315927358386026	0.350770037838907	Pearson's product-moment correlation	two.sided	EUR	1.85236283201053e-16	91	500	0.67
AFR	0.122931357860653	12.3858509121494	5.62478034673698e-35	9998	0.10358086213609	0.142188829108815	Pearson's product-moment correlation	two.sided	AFR	-3.09315290394907e-17	93	500	0.67
ALL	0.167518804444955	29.4300199858657	1.06153693107075e-187	29998	0.156499529946232	0.178496380992162	Pearson's product-moment correlation	two.sided	ALL	7.1632207318178e-16	93	500	0.67
EAS	0.217555736644975	22.2872238310067	1.97651543939754e-107	9998	0.19880338568409	0.236148842556859	Pearson's product-moment correlation	two.sided	EAS	3.82067987002906e-16	93	500	0.67
EUR	0.45176736817887	50.633793723151	0	9998	0.436028184753359	0.467230267395588	Pearson's product-moment correlation	two.sided	EUR	1.79573576196629e-15	93	500	0.67
AFR	0.113062302679736	11.3780568226326	8.20147628704857e-30	9998	0.0936698076922944	0.132369039046396	Pearson's product-moment correlation	two.sided	AFR	4.19302830304003e-16	99	500	0.67
ALL	0.111922767117031	19.5075132106849	3.15645725192657e-84	29998	0.10073440825163	0.123082821463838	Pearson's product-moment correlation	two.sided	ALL	-7.97132221833091e-16	99	500	0.67
EAS	0.204697575647124	20.9104844195566	4.57273074632577e-95	9998	0.185843124393468	0.223401340078948	Pearson's product-moment correlation	two.sided	EAS	-5.07824702995673e-15	99	500	0.67
EUR	0.0875526558113893	8.78813739857105	1.77058965485525e-18	9998	0.0680693954910035	0.106969162646036	Pearson's product-moment correlation	two.sided	EUR	2.27614113775183e-15	99	500	0.67
AFR	0.0949020111615932	9.53227483831666	1.89775178178945e-21	9998	0.0754422702748987	0.114289492870985	Pearson's product-moment correlation	two.sided	AFR	9.02633328324354e-17	102	500	0.67
ALL	0.134914165920474	23.5826494033627	7.4781271595344e-122	29998	0.123787209319536	0.146007199692623	Pearson's product-moment correlation	two.sided	ALL	-2.72730129947622e-16	102	500	0.67
EAS	0.105303721592009	10.5881882641589	4.6440526724463e-26	9998	0.0858809063724244	0.124646526110879	Pearson's product-moment correlation	two.sided	EAS	-8.34497565721601e-16	102	500	0.67
EUR	0.510603872808756	59.3793049395175	0	9998	0.495967380695418	0.524950307510475	Pearson's product-moment correlation	two.sided	EUR	-7.29929049874453e-17	102	500	0.67
AFR	0.217970796066375	22.3318629115772	7.63979176713855e-108	9998	0.199221850191548	0.236560223343052	Pearson's product-moment correlation	two.sided	AFR	-1.53231952408801e-15	103	500	0.67
ALL	0.22510019108464	40.0141350304119	0	29998	0.214330197175919	0.235815457302901	Pearson's product-moment correlation	two.sided	ALL	2.17591325715066e-15	103	500	0.67
EAS	0.246351145375794	25.4159543467944	3.83921061587169e-138	9998	0.22785125508925	0.264673240715989	Pearson's product-moment correlation	two.sided	EAS	3.55427340798008e-15	103	500	0.67
EUR	0.257266897624977	26.6201405976125	6.63780796754313e-151	9998	0.238871324140808	0.275477884388613	Pearson's product-moment correlation	two.sided	EUR	4.52251725618338e-15	103	500	0.67
AFR	0.134399139508764	13.5616106082517	1.57399174618634e-41	9998	0.115102275666926	0.153594605602445	Pearson's product-moment correlation	two.sided	AFR	5.17047125600523e-17	104	500	0.67
ALL	0.113148295763114	19.7238709370462	4.72812660652923e-86	29998	0.101962906827569	0.124305078243939	Pearson's product-moment correlation	two.sided	ALL	2.06983662297079e-16	104	500	0.67
EAS	0.0659513477568771	6.60886378408961	4.07023867889511e-11	9998	0.0464112713325705	0.085440972397793	Pearson's product-moment correlation	two.sided	EAS	-1.743380776114e-16	104	500	0.67
EUR	0.338155400926679	35.9287083319378	5.47217981267727e-266	9998	0.320680761170294	0.355399926584518	Pearson's product-moment correlation	two.sided	EUR	7.49293260325233e-16	104	500	0.67
AFR	0.041333533926228	4.13647505032439	3.55567919139807e-05	9998	0.0217510853518333	0.0608842791288179	Pearson's product-moment correlation	two.sided	AFR	4.920114337649e-17	108	500	0.67
ALL	0.156522649413266	27.4479274438281	7.80775085486704e-164	29998	0.145464355880743	0.167541839286637	Pearson's product-moment correlation	two.sided	ALL	7.13931589447064e-16	108	500	0.67
EAS	0.0855494942103645	8.58556925023832	1.03851126720505e-17	9998	0.0660601923583053	0.104973547080221	Pearson's product-moment correlation	two.sided	EAS	1.35770501395391e-14	108	500	0.67
EUR	0.557158918008842	67.0880598118715	0	9998	0.54349399471461	0.570528613699043	Pearson's product-moment correlation	two.sided	EUR	-1.14709284930979e-14	108	500	0.67
AFR	0.146276129566373	14.7851825167259	5.99231439689136e-49	9998	0.127040286909869	0.165401988366299	Pearson's product-moment correlation	two.sided	AFR	-3.22118158698186e-15	109	500	0.67
ALL	0.171733858935809	30.1927475210423	2.65690762114511e-197	29998	0.160730270768631	0.18269476284513	Pearson's product-moment correlation	two.sided	ALL	-7.60283998391612e-16	109	500	0.67
EAS	0.0669239343050284	6.70676017473686	2.09753428867851e-11	9998	0.0473860212007049	0.0864106582544979	Pearson's product-moment correlation	two.sided	EAS	5.6201790942477e-15	109	500	0.67
EUR	0.362913644882809	38.9427432928636	5.45045236417134e-309	9998	0.345773104909938	0.379812061237437	Pearson's product-moment correlation	two.sided	EUR	-4.87507519162517e-15	109	500	0.67
AFR	0.0393307934278902	3.93573130698149	8.35056028311667e-05	9998	0.0197459453045667	0.0588854694281052	Pearson's product-moment correlation	two.sided	AFR	1.56171538374938e-15	112	500	0.67
ALL	0.402224403567201	76.0915998725306	0	29998	0.392695837098098	0.411666623604738	Pearson's product-moment correlation	two.sided	ALL	3.40173560571229e-16	112	500	0.67
EAS	0.422164444170318	46.5651686420784	0	9998	0.405923166189673	0.438139152497424	Pearson's product-moment correlation	two.sided	EAS	9.54909367317835e-16	112	500	0.67
EUR	0.85842045064678	167.334068689019	0	9998	0.853175138454949	0.863492177613531	Pearson's product-moment correlation	two.sided	EUR	-1.49403851920291e-15	112	500	0.67
AFR	0.040777006618072	4.08068689298068	4.52517630257048e-05	9998	0.0211938754433073	0.060328859853768	Pearson's product-moment correlation	two.sided	AFR	4.60421197695515e-17	113	500	0.67
ALL	0.133240527962596	23.284780496697	7.18038629153897e-119	29998	0.122108696217646	0.144338842386104	Pearson's product-moment correlation	two.sided	ALL	8.95487919340164e-15	113	500	0.67
EAS	0.0192121157261774	1.92137406934346	0.054712962873675	9998	-0.000388100418582305	0.0387975761590737	Pearson's product-moment correlation	two.sided	EAS	1.11836392875436e-15	113	500	0.67
EUR	0.531004525532931	62.65882194031	0	9998	0.516782991238874	0.544933081405266	Pearson's product-moment correlation	two.sided	EUR	2.56661847509868e-14	113	500	0.67
AFR	0.0746771345249307	7.4878745529516	7.59103904023299e-14	9998	0.0551577977262502	0.0941394148247368	Pearson's product-moment correlation	two.sided	AFR	-9.99911259225845e-16	114	500	0.67
ALL	0.082109284764922	14.269454446532	4.80100974009703e-46	29998	0.0708591829969806	0.0933385000159301	Pearson's product-moment correlation	two.sided	ALL	-6.05969768359531e-16	114	500	0.67
EAS	0.0620055825972263	6.21189107757889	5.44350298158487e-10	9998	0.0424571113066562	0.0815065965111289	Pearson's product-moment correlation	two.sided	EAS	7.85668358916822e-16	114	500	0.67
EUR	0.168251257847354	17.066744264324	2.13333009653156e-64	9998	0.149143022223154	0.187233879862599	Pearson's product-moment correlation	two.sided	EUR	-1.60856788501175e-15	114	500	0.67
AFR	0.0230788266972756	2.30826668042615	0.0210046137422757	9998	0.00348033101111421	0.0426595997736839	Pearson's product-moment correlation	two.sided	AFR	3.15013028683031e-15	117	500	0.67
ALL	0.0373400753504554	6.4717885002895	9.834251885409e-11	29998	0.0260351360512451	0.0486354651505136	Pearson's product-moment correlation	two.sided	ALL	1.85892251917988e-14	117	500	0.67
EAS	0.0254601857776262	2.54658947343716	0.0108929920335652	9998	0.00586304155884426	0.0450377809621855	Pearson's product-moment correlation	two.sided	EAS	1.26044278015098e-14	117	500	0.67
EUR	0.160073438733438	16.214831560915	2.19423494817605e-58	9998	0.140915484102113	0.179111555078782	Pearson's product-moment correlation	two.sided	EUR	4.01100516671672e-14	117	500	0.67
AFR	0.246496235010512	25.4318912361415	2.62244209000873e-138	9998	0.227997700206507	0.264816883693122	Pearson's product-moment correlation	two.sided	AFR	-2.13328694986803e-15	118	500	0.67
ALL	0.325056114084955	59.5324177560746	0	29998	0.314898469881289	0.335139306106445	Pearson's product-moment correlation	two.sided	ALL	-5.46347790504146e-16	118	500	0.67
EAS	0.143858795300909	14.5356372981872	2.18858662956772e-47	9998	0.124610081174396	0.162999265652926	Pearson's product-moment correlation	two.sided	EAS	-3.62080081629107e-16	118	500	0.67
EUR	0.671724600345538	90.6663815833638	0	9998	0.660824850667593	0.68234107071522	Pearson's product-moment correlation	two.sided	EUR	8.54159543659319e-16	118	500	0.67
AFR	0.571662894583036	69.666504657707	0	9998	0.558318579219371	0.584711487106582	Pearson's product-moment correlation	two.sided	AFR	-1.3606422791853e-15	119	500	0.67
ALL	0.617901165572612	136.113535397274	0	29998	0.61085641448662	0.624848085042794	Pearson's product-moment correlation	two.sided	ALL	-8.18809472897363e-16	119	500	0.67
EAS	0.741139677484081	110.384242122531	0	9998	0.732175473638332	0.749847175307198	Pearson's product-moment correlation	two.sided	EAS	-8.41063990100668e-16	119	500	0.67
EUR	0.690463361763837	95.4417277461309	0	9998	0.680066723289317	0.70058235946239	Pearson's product-moment correlation	two.sided	EUR	-2.4410289328064e-16	119	500	0.67
AFR	0.138157012029956	13.9480768897446	8.30653471037909e-44	9998	0.118878852539925	0.157331047317509	Pearson's product-moment correlation	two.sided	AFR	-3.55020765389902e-16	8	1000	0.67
ALL	0.157281151816244	27.5843044587609	1.99909992420036e-165	29998	0.146225461432252	0.168297558632623	Pearson's product-moment correlation	two.sided	ALL	-1.34574285196198e-16	8	1000	0.67
EAS	0.0899223240367957	9.02790715875451	2.07254744265476e-19	9998	0.0704464147025821	0.109329702204912	Pearson's product-moment correlation	two.sided	EAS	-2.53623609337535e-17	8	1000	0.67
EUR	0.397047400437594	43.2565388277702	0	9998	0.380407723000042	0.413430092615478	Pearson's product-moment correlation	two.sided	EUR	-2.5984606413993e-17	8	1000	0.67
AFR	0.227907804013	23.4044425536193	5.51062839843681e-118	9998	0.209242421773849	0.246407170986182	Pearson's product-moment correlation	two.sided	AFR	-9.90623002464913e-17	17	1000	0.67
ALL	0.296934018351767	53.8578636638983	0	29998	0.286581015526456	0.307217680176584	Pearson's product-moment correlation	two.sided	ALL	-8.19546111250037e-16	17	1000	0.67
EAS	0.238328958996703	24.5375753175949	3.68841545082338e-129	9998	0.219755424660098	0.256729776364917	Pearson's product-moment correlation	two.sided	EAS	-1.27893641247638e-15	17	1000	0.67
EUR	0.585529940780685	72.2223920223803	0	9998	0.572500127169334	0.598264076289405	Pearson's product-moment correlation	two.sided	EUR	-1.07926854302567e-15	17	1000	0.67
AFR	0.0441619503540039	4.42006567548793	9.97114464820593e-06	9998	0.0245831589767012	0.0637068771282643	Pearson's product-moment correlation	two.sided	AFR	3.3878775652918e-15	20	1000	0.67
ALL	0.0627072076759421	10.8822615789016	1.57668058772401e-27	29998	0.0514277602171397	0.0739706588965452	Pearson's product-moment correlation	two.sided	ALL	2.08584654720565e-15	20	1000	0.67
EAS	0.00522682762339726	0.522637630657274	0.601238028794178	9998	-0.0143747150134762	0.0248243544650567	Pearson's product-moment correlation	two.sided	EAS	-4.14009554720526e-16	20	1000	0.67
EUR	0.236028029681665	24.2866310362721	1.20751306631799e-126	9998	0.217433844718399	0.254450967294597	Pearson's product-moment correlation	two.sided	EUR	3.29468036511758e-15	20	1000	0.67
AFR	0.0711034442115878	7.12767387152566	1.09134721120517e-12	9998	0.0515752511548378	0.0905772827701391	Pearson's product-moment correlation	two.sided	AFR	-7.59162074566791e-16	21	1000	0.67
ALL	0.0799220623054618	13.8868683050562	1.03930627187197e-43	29998	0.0686682252513958	0.0911555619634886	Pearson's product-moment correlation	two.sided	ALL	5.31741545597725e-15	21	1000	0.67
EAS	0.139679117664279	14.1047866553822	9.51741191896869e-45	9998	0.120408693007457	0.158844316327819	Pearson's product-moment correlation	two.sided	EAS	1.71148223197803e-14	21	1000	0.67
EUR	0.159073650520536	16.1109191020956	1.13453422649227e-57	9998	0.139909798940611	0.178118373317805	Pearson's product-moment correlation	two.sided	EUR	-3.6342261123222e-16	21	1000	0.67
AFR	0.186502991598691	18.9814755488877	5.88103631937848e-79	9998	0.167515268919901	0.205352401709701	Pearson's product-moment correlation	two.sided	AFR	-1.06437424927377e-16	37	1000	0.67
ALL	0.215050583538499	38.1389525248062	7.79031056471073e-311	29998	0.20423164100574	0.225816998114892	Pearson's product-moment correlation	two.sided	ALL	-1.62371512719625e-15	37	1000	0.67
EAS	0.231736317438289	23.8197194632981	5.01695527960115e-122	9998	0.213104176845735	0.25019996716897	Pearson's product-moment correlation	two.sided	EAS	-4.92742041288165e-15	37	1000	0.67
EUR	0.426525660141583	47.1525235776746	0	9998	0.410356139891573	0.442427069574723	Pearson's product-moment correlation	two.sided	EUR	1.55603961248148e-16	37	1000	0.67
AFR	0.124102419124877	12.505677040563	1.28305820928662e-35	9998	0.104757162130746	0.143353793052459	Pearson's product-moment correlation	two.sided	AFR	-1.12772454135407e-16	40	1000	0.67
ALL	0.239114065649413	42.6516515842942	0	29998	0.228416174101597	0.249754220701087	Pearson's product-moment correlation	two.sided	ALL	9.37119363590237e-16	40	1000	0.67
EAS	0.412563709548747	45.2859185326169	0	9998	0.396167157150386	0.428697214870447	Pearson's product-moment correlation	two.sided	EAS	-2.8933200236711e-16	40	1000	0.67
EUR	0.600280370591017	75.0472756306679	0	9998	0.587593655652599	0.612672025039381	Pearson's product-moment correlation	two.sided	EUR	3.20379500923576e-15	40	1000	0.67
AFR	0.131167086010677	13.2296978108698	1.27163379937101e-39	9998	0.111854581169187	0.15038054506539	Pearson's product-moment correlation	two.sided	AFR	3.79448935380194e-16	41	1000	0.67
ALL	0.161931595167088	28.4215480952391	2.32007135493999e-175	29998	0.150892151052538	0.172930655744113	Pearson's product-moment correlation	two.sided	ALL	-2.28260449143492e-16	41	1000	0.67
EAS	0.185829649653445	18.9104899264788	2.16198172055396e-78	9998	0.166837246640626	0.204684203673323	Pearson's product-moment correlation	two.sided	EAS	-1.04822217935783e-15	41	1000	0.67
EUR	0.323044460080359	34.1312010668263	1.29756858432885e-241	9998	0.305377949820423	0.340488660065796	Pearson's product-moment correlation	two.sided	EUR	-2.54948148638474e-17	41	1000	0.67
AFR	0.183958271681052	18.7133484904326	7.84853398737747e-77	9998	0.164952955229937	0.202827029559045	Pearson's product-moment correlation	two.sided	AFR	1.44301676727535e-16	52	1000	0.67
ALL	0.23767985076111	42.380459061502	0	29998	0.226974374312477	0.248327895399481	Pearson's product-moment correlation	two.sided	ALL	5.04815002530545e-16	52	1000	0.67
EAS	0.193305146868421	19.7001523069754	8.61303131106589e-85	9998	0.174365712703951	0.21210160748567	Pearson's product-moment correlation	two.sided	EAS	1.25738338029025e-15	52	1000	0.67
EUR	0.529896021344534	62.4768757543019	0	9998	0.515651507440893	0.543847689724014	Pearson's product-moment correlation	two.sided	EUR	9.82508420053953e-17	52	1000	0.67
AFR	0.197168316113094	20.1096186357939	3.32566884990061e-88	9998	0.17825712304431	0.215933906768986	Pearson's product-moment correlation	two.sided	AFR	-2.89206942357019e-16	56	1000	0.67
ALL	0.245923005327951	43.9432182192303	0	29998	0.235261763392628	0.256525074657391	Pearson's product-moment correlation	two.sided	ALL	-4.21634881798371e-15	56	1000	0.67
EAS	0.240807322372742	24.8083611549944	6.71948447960817e-132	9998	0.222256266470819	0.259184084866421	Pearson's product-moment correlation	two.sided	EAS	-4.59192693601002e-15	56	1000	0.67
EUR	0.508348510790091	59.0253529831386	0	9998	0.493667175839157	0.522740172105072	Pearson's product-moment correlation	two.sided	EUR	-7.76537971837292e-15	56	1000	0.67
AFR	0.172066865033053	17.4654583010656	2.60721913191637e-67	9998	0.152982732754504	0.191022706639982	Pearson's product-moment correlation	two.sided	AFR	-2.93339137702464e-17	57	1000	0.67
ALL	0.117206883766632	20.4410405243123	3.07274238141884e-92	29998	0.106031573952831	0.128352589082352	Pearson's product-moment correlation	two.sided	ALL	8.29852968749674e-16	57	1000	0.67
EAS	-0.00903500894108116	-0.903447415085907	0.366310251350991	9998	-0.0286300089463187	0.0105669323253584	Pearson's product-moment correlation	two.sided	EAS	2.8061783853648e-16	57	1000	0.67
EUR	0.246056146450789	25.3835567772219	8.32673028655542e-138	9998	0.227553502752922	0.264381180654776	Pearson's product-moment correlation	two.sided	EUR	2.18461205614244e-15	57	1000	0.67
AFR	0.235964363016155	24.2796935891065	1.4161083051405e-126	9998	0.217369609641513	0.2543879097869	Pearson's product-moment correlation	two.sided	AFR	1.03981946208802e-16	58	1000	0.67
ALL	0.278467185933298	50.216604105264	0	29998	0.267995731974725	0.288872853617956	Pearson's product-moment correlation	two.sided	ALL	-7.5212599436127e-16	58	1000	0.67
EAS	0.140163284820762	14.1546558432957	4.75337474466882e-45	9998	0.12089533972837	0.159325653762672	Pearson's product-moment correlation	two.sided	EAS	-2.17465750742825e-15	58	1000	0.67
EUR	0.595145404318448	74.0508376086693	0	9998	0.582338246832048	0.607657218742441	Pearson's product-moment correlation	two.sided	EUR	-1.93926261191719e-16	58	1000	0.67
AFR	0.0565546894205737	5.66396853290685	1.51999232967703e-08	9998	0.0369956281796385	0.0760704371785466	Pearson's product-moment correlation	two.sided	AFR	-2.74158656389002e-15	60	1000	0.67
ALL	0.21036663913664	37.2693486207373	3.13514532624554e-297	29998	0.199525669117688	0.221156117952284	Pearson's product-moment correlation	two.sided	ALL	-1.57493465606969e-15	60	1000	0.67
EAS	0.21830371272479	22.3676768417378	3.55909088949433e-108	9998	0.199557502990824	0.236890184573537	Pearson's product-moment correlation	two.sided	EAS	-5.26014266866159e-15	60	1000	0.67
EUR	0.555773240266717	66.8465028565963	0	9998	0.542078132752532	0.569173195989388	Pearson's product-moment correlation	two.sided	EUR	3.31337418439659e-15	60	1000	0.67
AFR	0.279160337618564	29.0688901902026	2.03770192096343e-178	9998	0.26098828121994	0.29713461709363	Pearson's product-moment correlation	two.sided	AFR	7.96528164606625e-16	62	1000	0.67
ALL	0.385160290500463	72.2864147553028	0	29998	0.375480865239059	0.394755707311217	Pearson's product-moment correlation	two.sided	ALL	-5.75182895380897e-16	62	1000	0.67
EAS	0.364615822679261	39.1533276058259	4.32313221700875e-312	9998	0.347499153868074	0.381489579064693	Pearson's product-moment correlation	two.sided	EAS	-5.00877315697586e-15	62	1000	0.67
EUR	0.805960458167271	136.135397091825	0	9998	0.798981809042568	0.812722054267759	Pearson's product-moment correlation	two.sided	EUR	2.47365705393146e-15	62	1000	0.67
AFR	0.31143395693545	32.7700056971144	8.17790183065698e-224	9998	0.293626218768031	0.329025612693987	Pearson's product-moment correlation	two.sided	AFR	7.37715444287801e-17	66	1000	0.67
ALL	0.39582184365548	74.6531955742366	0	29998	0.386235891266917	0.405322306153991	Pearson's product-moment correlation	two.sided	ALL	-2.77725994645032e-16	66	1000	0.67
EAS	0.478324675513486	54.4620884734604	0	9998	0.463065939979993	0.493299961138769	Pearson's product-moment correlation	two.sided	EAS	-1.28973741408966e-16	66	1000	0.67
EUR	0.716807764745012	102.791632211616	0	9998	0.707142683404378	0.726205029983508	Pearson's product-moment correlation	two.sided	EUR	-7.83138914231974e-16	66	1000	0.67
AFR	0.14351599069154	14.5002706649598	3.62723096669453e-47	9998	0.124265469945586	0.162658514740936	Pearson's product-moment correlation	two.sided	AFR	1.71766858955659e-15	77	1000	0.67
ALL	0.173594157905545	30.5299151319917	1.27774277599909e-201	29998	0.162597621464816	0.184547576269938	Pearson's product-moment correlation	two.sided	ALL	1.27252071749734e-15	77	1000	0.67
EAS	0.161932258365425	16.4081633979506	1.00519076283382e-59	9998	0.142785372515382	0.180957988774769	Pearson's product-moment correlation	two.sided	EAS	-9.26770257216568e-16	77	1000	0.67
EUR	0.476804818241799	54.2380145693686	0	9998	0.461517820485953	0.491808735047977	Pearson's product-moment correlation	two.sided	EUR	3.02916597106359e-15	77	1000	0.67
AFR	0.183052816311102	18.6180385136671	4.40071028673724e-76	9998	0.164041301566981	0.201928397911854	Pearson's product-moment correlation	two.sided	AFR	8.81227436941995e-16	81	1000	0.67
ALL	0.311859175970873	56.848944692655	0	29998	0.301607602963938	0.32203864823246	Pearson's product-moment correlation	two.sided	ALL	6.87508446801816e-16	81	1000	0.67
EAS	0.564314392550386	68.3485122636982	0	9998	0.550806574627328	0.577526670142314	Pearson's product-moment correlation	two.sided	EAS	7.04159098380546e-16	81	1000	0.67
EUR	0.638477664481304	82.9496285604786	0	9998	0.626720504553304	0.649944198300339	Pearson's product-moment correlation	two.sided	EUR	4.90170610264323e-16	81	1000	0.67
AFR	0.0153667172629706	1.53669949718821	0.124398558425089	9998	-0.00423462816145127	0.0349562588337518	Pearson's product-moment correlation	two.sided	AFR	-2.77070955154862e-16	82	1000	0.67
ALL	0.0369348902841208	6.40146529237647	1.56165113840729e-10	29998	0.025629662143472	0.0482306722646203	Pearson's product-moment correlation	two.sided	ALL	2.1834905963505e-15	82	1000	0.67
